,codigo,professor,disciplina,anoperiodo,qnt_discentes,qnt_aprovados,qnt_reprovacao,qnt_trancamentos,media_turma,media_faltas,qnt_reposicao,taxa_aprovacao,taxa_reprovacao,evasao,qnt_aprovados_primeira
0,57603556,5755773.0,22939,2017.2,1,1.0,0.0,0.0,6.7,0.0,0.0,1.0,0.0,0.0,0
1,57603570,5752251.0,26661,2017.2,1,1.0,0.0,0.0,9.7,4.0,0.0,1.0,0.0,0.0,0
2,57603600,5753637.0,45839,2017.2,25,22.0,3.0,0.0,6.088000000000001,4.0,0.0,0.88,0.12,0.0,0
3,57603600,5752233.0,45839,2017.2,25,22.0,3.0,0.0,6.088000000000001,4.0,0.0,0.88,0.12,0.0,0
4,57603600,5752476.0,45839,2017.2,25,22.0,3.0,0.0,6.088000000000001,4.0,0.0,0.88,0.12,0.0,0
5,57603616,34348.0,26662,2017.2,2,1.0,0.0,1.0,3.7,2.0,0.0,0.5,0.0,0.5,0
6,57603630,18845.0,25025,2017.2,2,1.0,1.0,0.0,4.0,26.0,0.0,0.5,0.5,0.0,0
7,57603632,5755233.0,26687,2017.2,3,3.0,0.0,0.0,8.5,14.666666666666664,2.0,1.0,0.0,0.0,0
8,57603634,17227.0,26687,2017.2,6,5.0,1.0,0.0,7.433333333333334,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0
9,57603635,17227.0,26688,2017.2,1,1.0,0.0,0.0,9.2,0.0,0.0,1.0,0.0,0.0,0
10,57603637,5759302.0,26688,2017.2,2,2.0,0.0,0.0,8.25,14.0,0.0,1.0,0.0,0.0,0
11,57603646,17961.0,25009,2017.2,1,1.0,0.0,0.0,8.2,4.0,0.0,1.0,0.0,0.0,0
12,57603647,17961.0,24983,2017.2,1,1.0,0.0,0.0,8.3,10.0,0.0,1.0,0.0,0.0,0
13,57603670,34348.0,25043,2017.2,1,1.0,0.0,0.0,8.2,10.0,0.0,1.0,0.0,0.0,0
14,57603673,5753260.0,59239,2017.2,1,0.0,0.0,1.0,2.8,4.0,0.0,0.0,0.0,1.0,0
15,57603721,5758831.0,59986,2017.2,1,1.0,0.0,0.0,7.2,6.0,0.0,1.0,0.0,0.0,0
16,57603746,2301545.0,40145,2017.2,1,1.0,0.0,0.0,9.2,3.0,0.0,1.0,0.0,0.0,0
17,57603750,5759374.0,40146,2017.2,1,1.0,0.0,0.0,7.9,0.0,0.0,1.0,0.0,0.0,0
18,57603805,17458.0,25319,2017.2,1,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0
19,57603833,17227.0,25042,2017.2,3,3.0,0.0,0.0,8.1,0.0,0.0,1.0,0.0,0.0,0
20,57603848,15545.0,24564,2017.2,2,1.0,0.0,1.0,6.15,0.0,0.0,0.5,0.0,0.5,0
21,57603849,15545.0,24564,2017.2,2,2.0,0.0,0.0,6.15,0.0,0.0,1.0,0.0,0.0,0
22,57603851,5759234.0,24546,2017.2,4,4.0,0.0,0.0,7.75,11.0,0.0,1.0,0.0,0.0,0
23,57603851,5756268.0,24546,2017.2,4,4.0,0.0,0.0,7.75,11.0,0.0,1.0,0.0,0.0,0
24,57603851,5753860.0,24546,2017.2,4,4.0,0.0,0.0,7.75,11.0,0.0,1.0,0.0,0.0,0
25,57603878,21718.0,26688,2017.2,3,3.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0
26,57603879,5757853.0,24849,2017.2,1,0.0,1.0,0.0,0.0,76.0,0.0,0.0,1.0,0.0,0
27,57603882,21718.0,26687,2017.2,1,1.0,0.0,0.0,9.3,0.0,0.0,1.0,0.0,0.0,0
28,57603886,21718.0,26688,2017.2,5,4.0,0.0,1.0,7.8,0.0,0.0,0.8,0.0,0.2,0
29,57603890,5759234.0,2041450,2017.2,1,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0
30,57603896,18414.0,26688,2017.2,8,8.0,0.0,0.0,8.1625,10.25,0.0,1.0,0.0,0.0,0
31,57603900,18414.0,26688,2017.2,3,3.0,0.0,0.0,9.0,12.666666666666664,0.0,1.0,0.0,0.0,0
32,57603909,18414.0,26688,2017.2,2,2.0,0.0,0.0,8.15,13.0,0.0,1.0,0.0,0.0,0
33,57603918,18414.0,26687,2017.2,4,4.0,0.0,0.0,9.075,0.0,0.0,1.0,0.0,0.0,0
34,57603918,21718.0,26687,2017.2,4,4.0,0.0,0.0,9.075,0.0,0.0,1.0,0.0,0.0,0
35,57603929,20894.0,2041453,2017.2,1,0.0,1.0,0.0,0.7,42.0,0.0,0.0,1.0,0.0,0
36,57603930,5752011.0,2041453,2017.2,1,1.0,0.0,0.0,7.8,6.0,0.0,1.0,0.0,0.0,0
37,57603943,5757130.0,2041504,2017.2,1,1.0,0.0,0.0,6.9,2.0,0.0,1.0,0.0,0.0,0
38,57603961,25955.0,2041507,2017.2,1,1.0,0.0,0.0,8.7,0.0,0.0,1.0,0.0,0.0,0
39,57603975,18934.0,27008,2017.2,2,2.0,0.0,0.0,7.9,5.0,0.0,1.0,0.0,0.0,0
40,57603981,5759419.0,2041510,2017.2,1,1.0,0.0,0.0,7.5,10.0,0.0,1.0,0.0,0.0,0
41,57604008,24344.0,2049751,2017.2,1,1.0,0.0,0.0,7.6,6.0,0.0,1.0,0.0,0.0,0
42,57604009,23149.0,2049752,2017.2,1,1.0,0.0,0.0,6.6,12.0,0.0,1.0,0.0,0.0,0
43,57604011,23149.0,2049752,2017.2,1,1.0,0.0,0.0,6.6,12.0,0.0,1.0,0.0,0.0,0
44,57604013,5753576.0,20122,2017.2,1,1.0,0.0,0.0,7.1,4.0,0.0,1.0,0.0,0.0,0
45,57604049,5759221.0,24564,2017.2,8,7.0,0.0,1.0,7.675,10.25,0.0,0.875,0.0,0.125,0
46,57604050,5758034.0,24564,2017.2,2,2.0,0.0,0.0,8.35,0.0,0.0,1.0,0.0,0.0,0
47,57604050,5759582.0,24564,2017.2,2,2.0,0.0,0.0,8.35,0.0,0.0,1.0,0.0,0.0,0
48,57604053,5757853.0,20112,2017.2,1,1.0,0.0,0.0,9.3,0.0,0.0,1.0,0.0,0.0,0
49,57604054,5757853.0,20112,2017.2,1,0.0,1.0,0.0,3.5,30.0,0.0,0.0,1.0,0.0,0
50,57604117,60773.0,24809,2017.2,1,1.0,0.0,0.0,9.7,14.0,1.0,1.0,0.0,0.0,0
51,57604277,5752590.0,26570,2017.2,1,1.0,0.0,0.0,6.4,0.0,0.0,1.0,0.0,0.0,0
52,57604307,5752998.0,41700,2017.2,1,0.0,1.0,0.0,1.8,16.0,0.0,0.0,1.0,0.0,0
53,57604369,5753092.0,45260,2017.2,29,27.0,2.0,0.0,5.789655172413792,12.413793103448276,0.0,0.9310344827586208,0.06896551724137931,0.0,0
54,57604413,5754954.0,41798,2017.2,21,16.0,4.0,1.0,5.109523809523809,0.0,0.0,0.7619047619047619,0.19047619047619047,0.047619047619047616,0
55,57604417,5754365.0,41788,2017.2,20,17.0,3.0,0.0,6.425,8.8,1.0,0.85,0.15,0.0,0
56,57604417,5753617.0,41788,2017.2,20,17.0,3.0,0.0,6.425,8.8,1.0,0.85,0.15,0.0,0
57,57604417,5751827.0,41788,2017.2,20,17.0,3.0,0.0,6.425,8.8,1.0,0.85,0.15,0.0,0
58,57604419,5754405.0,41799,2017.2,18,15.0,3.0,0.0,5.072222222222223,7.222222222222222,1.0,0.8333333333333334,0.16666666666666666,0.0,0
59,57604423,24345.0,41790,2017.2,17,13.0,4.0,0.0,5.082352941176472,12.0,0.0,0.7647058823529411,0.2352941176470588,0.0,0
60,57604425,5753065.0,41801,2017.2,22,14.0,8.0,0.0,4.822727272727274,7.454545454545454,3.0,0.6363636363636364,0.3636363636363637,0.0,0
61,57604429,5753617.0,41802,2017.2,13,12.0,1.0,0.0,6.946153846153848,6.615384615384616,0.0,0.9230769230769232,0.07692307692307693,0.0,0
62,57604431,5754365.0,41803,2017.2,26,21.0,4.0,1.0,5.85,7.769230769230768,1.0,0.8076923076923077,0.15384615384615385,0.038461538461538464,0
63,57604431,5754954.0,41803,2017.2,26,21.0,4.0,1.0,5.85,7.769230769230768,1.0,0.8076923076923077,0.15384615384615385,0.038461538461538464,0
64,57604437,5754365.0,41791,2017.2,33,26.0,7.0,0.0,5.763636363636363,8.06060606060606,1.0,0.7878787878787878,0.21212121212121213,0.0,0
65,57604439,5759439.0,41804,2017.2,26,21.0,5.0,0.0,6.061538461538462,11.461538461538463,1.0,0.8076923076923077,0.19230769230769232,0.0,0
66,57604442,24367.0,60351,2017.2,22,22.0,0.0,0.0,8.086363636363636,0.0,0.0,1.0,0.0,0.0,0
67,57604443,5751827.0,41805,2017.2,2,2.0,0.0,0.0,6.8,10.0,0.0,1.0,0.0,0.0,0
68,57604444,5753617.0,41806,2017.2,3,3.0,0.0,0.0,7.6,5.666666666666668,0.0,1.0,0.0,0.0,0
69,57604447,5759439.0,41807,2017.2,4,3.0,1.0,0.0,5.55,14.0,0.0,0.75,0.25,0.0,0
70,57604450,5755863.0,41808,2017.2,5,5.0,0.0,0.0,7.56,12.8,0.0,1.0,0.0,0.0,0
71,57604452,5753065.0,41810,2017.2,2,2.0,0.0,0.0,8.35,0.0,0.0,1.0,0.0,0.0,0
72,57604457,5758736.0,41813,2017.2,4,4.0,0.0,0.0,5.824999999999998,10.5,0.0,1.0,0.0,0.0,0
73,57604465,18422.0,41835,2017.2,3,3.0,0.0,0.0,8.833333333333334,0.0,0.0,1.0,0.0,0.0,0
74,57604467,5754405.0,54902,2017.2,17,17.0,0.0,0.0,6.523529411764707,6.235294117647059,0.0,1.0,0.0,0.0,0
75,57604470,5754954.0,64876,2017.2,1,1.0,0.0,0.0,5.9,14.0,0.0,1.0,0.0,0.0,0
76,57604470,5754365.0,64876,2017.2,1,1.0,0.0,0.0,5.9,14.0,0.0,1.0,0.0,0.0,0
77,57604593,5758435.0,24564,2017.2,5,5.0,0.0,0.0,7.38,10.4,0.0,1.0,0.0,0.0,0
78,57604593,5759221.0,24564,2017.2,5,5.0,0.0,0.0,7.38,10.4,0.0,1.0,0.0,0.0,0
79,57604826,5753713.0,46872,2017.2,8,2.0,6.0,0.0,3.4375000000000004,0.0,1.0,0.25,0.75,0.0,0
80,57604826,5757096.0,46872,2017.2,8,2.0,6.0,0.0,3.4375000000000004,0.0,1.0,0.25,0.75,0.0,0
81,57604827,5753818.0,51054,2017.2,6,3.0,2.0,1.0,4.15,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0
82,57604828,5752840.0,59641,2017.2,2,2.0,0.0,0.0,8.85,5.0,0.0,1.0,0.0,0.0,0
83,57604829,17994.0,52911,2017.2,3,1.0,1.0,1.0,4.9,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
84,57604843,5756452.0,62603,2017.2,1,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0
85,57604849,5751833.0,62570,2017.2,1,1.0,0.0,0.0,9.3,0.0,0.0,1.0,0.0,0.0,0
86,57604929,25470.0,24949,2017.2,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
87,57605036,19052.0,42066,2017.2,1,1.0,0.0,0.0,8.5,2.0,0.0,1.0,0.0,0.0,0
88,57605141,5752297.0,42039,2017.2,1,1.0,0.0,0.0,8.3,0.0,0.0,1.0,0.0,0.0,0
89,57605169,5753605.0,42047,2017.2,1,1.0,0.0,0.0,9.3,0.0,0.0,1.0,0.0,0.0,0
90,57605170,5756430.0,42047,2017.2,2,2.0,0.0,0.0,8.7,6.0,0.0,1.0,0.0,0.0,0
91,57605173,5756430.0,42049,2017.2,1,1.0,0.0,0.0,8.7,12.0,0.0,1.0,0.0,0.0,0
92,57605175,5757966.0,54503,2017.2,2,2.0,0.0,0.0,8.9,8.5,0.0,1.0,0.0,0.0,0
93,57605190,5758386.0,24714,2017.2,1,1.0,0.0,0.0,6.7,0.0,0.0,1.0,0.0,0.0,0
94,57605351,5759512.0,23587,2017.2,1,1.0,0.0,0.0,6.6,20.0,0.0,1.0,0.0,0.0,0
95,57605351,5752447.0,23587,2017.2,1,1.0,0.0,0.0,6.6,20.0,0.0,1.0,0.0,0.0,0
96,57605358,5752299.0,57487,2017.2,3,3.0,0.0,0.0,8.833333333333334,13.666666666666664,0.0,1.0,0.0,0.0,0
97,57605360,5753865.0,57488,2017.2,1,0.0,1.0,0.0,3.6,2.0,0.0,0.0,1.0,0.0,0
98,57605393,5753344.0,23589,2017.2,1,0.0,1.0,0.0,2.3,76.0,0.0,0.0,1.0,0.0,0
99,57605397,21391.0,57500,2017.2,1,0.0,1.0,0.0,1.7,0.0,0.0,0.0,1.0,0.0,0
100,57605461,5752756.0,40002,2017.2,1,1.0,0.0,0.0,8.9,0.0,0.0,1.0,0.0,0.0,0
101,57605476,24165.0,25265,2017.2,4,4.0,0.0,0.0,9.3,15.5,0.0,1.0,0.0,0.0,0
102,57605512,5752289.0,57586,2017.2,122,48.0,65.0,9.0,3.586065573770492,6.4344262295081975,6.0,0.3934426229508197,0.5327868852459017,0.07377049180327869,0
103,57605513,5752240.0,57586,2017.2,133,100.0,31.0,2.0,5.3218045112781915,0.0,5.0,0.7518796992481203,0.2330827067669173,0.015037593984962403,0
104,57605514,5752240.0,57586,2017.2,122,99.0,19.0,4.0,5.781147540983606,0.0,3.0,0.8114754098360656,0.1557377049180328,0.032786885245901634,0
105,57605515,26592.0,57586,2017.2,42,18.0,19.0,5.0,3.876190476190476,9.476190476190476,5.0,0.42857142857142855,0.4523809523809524,0.11904761904761905,0
106,57605517,5757983.0,57586,2017.2,71,26.0,33.0,12.0,3.4070422535211264,21.901408450704228,1.0,0.3661971830985916,0.4647887323943662,0.16901408450704225,0
107,57605518,5752242.0,57586,2017.2,106,61.0,36.0,9.0,4.667924528301888,12.084905660377359,5.0,0.5754716981132075,0.33962264150943394,0.08490566037735849,0
108,57605520,5752289.0,57586,2017.2,34,8.0,20.0,6.0,2.2205882352941178,14.911764705882351,1.0,0.2352941176470588,0.5882352941176471,0.17647058823529413,0
109,57605521,5753020.0,57586,2017.2,88,37.0,48.0,3.0,3.460227272727272,0.0,18.0,0.4204545454545455,0.5454545454545454,0.03409090909090909,0

117,57605532,5752242.0,57587,2017.2,110,49.0,55.0,6.0,3.646363636363637,16.363636363636363,9.0,0.44545454545454544,0.5,0.054545454545454536,0
118,57605533,5758715.0,57587,2017.2,125,69.0,54.0,2.0,4.4688,7.024,11.0,0.552,0.43200000000000005,0.016,0
119,57605534,5757193.0,57587,2017.2,115,18.0,92.0,5.0,1.6678260869565211,31.130434782608692,4.0,0.1565217391304348,0.8,0.043478260869565216,0
120,57605535,5758125.0,57587,2017.2,81,34.0,44.0,3.0,2.8641975308641983,0.0,0.0,0.41975308641975306,0.5432098765432098,0.037037037037037035,0
121,57605536,5759223.0,57587,2017.2,106,23.0,67.0,16.0,2.2990566037735847,13.641509433962266,6.0,0.2169811320754717,0.6320754716981132,0.1509433962264151,0
122,57605537,5759223.0,57587,2017.2,111,62.0,39.0,10.0,3.8405405405405406,7.567567567567567,3.0,0.5585585585585585,0.35135135135135137,0.09009009009009007,0
123,57605538,26592.0,57587,2017.2,78,18.0,43.0,17.0,2.2948717948717947,26.256410256410252,8.0,0.2307692307692308,0.5512820512820513,0.21794871794871795,0
124,57605539,5757166.0,57587,2017.2,127,25.0,87.0,15.0,2.518110236220472,10.708661417322835,6.0,0.1968503937007874,0.6850393700787402,0.11811023622047245,0
125,57605541,5757907.0,57600,2017.2,9,5.0,3.0,1.0,4.266666666666667,16.22222222222222,0.0,0.5555555555555556,0.3333333333333333,0.1111111111111111,0
126,57605543,5757907.0,57600,2017.2,23,11.0,10.0,2.0,3.821739130434782,12.434782608695652,3.0,0.4782608695652174,0.43478260869565216,0.08695652173913042,0
127,57605544,5757907.0,57600,2017.2,26,13.0,11.0,2.0,4.273076923076924,9.923076923076923,5.0,0.5,0.4230769230769231,0.07692307692307693,0
128,57605545,5757907.0,57600,2017.2,28,12.0,14.0,2.0,3.7892857142857137,11.642857142857142,2.0,0.42857142857142855,0.5,0.07142857142857142,0
129,57605546,5757907.0,57600,2017.2,27,14.0,11.0,2.0,3.8703703703703702,13.777777777777779,3.0,0.5185185185185185,0.4074074074074074,0.07407407407407407,0
130,57605548,5752294.0,57600,2017.2,23,6.0,16.0,1.0,2.743478260869565,20.869565217391305,2.0,0.2608695652173913,0.6956521739130435,0.043478260869565216,0
131,57605551,5752294.0,57600,2017.2,26,6.0,20.0,0.0,3.288461538461538,14.0,2.0,0.2307692307692308,0.7692307692307693,0.0,0
132,57605552,5752294.0,57600,2017.2,26,12.0,13.0,1.0,3.592307692307692,14.307692307692307,2.0,0.4615384615384616,0.5,0.038461538461538464,0
133,57605553,5752294.0,57600,2017.2,26,9.0,14.0,3.0,2.8,25.461538461538463,3.0,0.3461538461538461,0.5384615384615384,0.1153846153846154,0
134,57605555,5752294.0,57600,2017.2,27,7.0,18.0,2.0,3.0333333333333337,21.037037037037038,1.0,0.25925925925925924,0.6666666666666666,0.07407407407407407,0
135,57605557,5759485.0,57600,2017.2,24,19.0,4.0,1.0,5.054166666666667,0.0,1.0,0.7916666666666666,0.16666666666666666,0.04166666666666666,0
136,57605557,5757893.0,57600,2017.2,24,19.0,4.0,1.0,5.054166666666667,0.0,1.0,0.7916666666666666,0.16666666666666666,0.04166666666666666,0
137,57605558,5759485.0,57600,2017.2,24,16.0,3.0,5.0,4.229166666666667,0.0,1.0,0.6666666666666666,0.125,0.20833333333333331,0
138,57605558,5757893.0,57600,2017.2,24,16.0,3.0,5.0,4.229166666666667,0.0,1.0,0.6666666666666666,0.125,0.20833333333333331,0
139,57605560,5759485.0,57600,2017.2,25,15.0,9.0,1.0,4.26,0.0,1.0,0.6,0.36,0.04,0
140,57605560,5757893.0,57600,2017.2,25,15.0,9.0,1.0,4.26,0.0,1.0,0.6,0.36,0.04,0
141,57605561,5757893.0,57600,2017.2,27,17.0,8.0,2.0,4.04074074074074,0.0,0.0,0.6296296296296297,0.2962962962962963,0.07407407407407407,0
142,57605561,5759485.0,57600,2017.2,27,17.0,8.0,2.0,4.04074074074074,0.0,0.0,0.6296296296296297,0.2962962962962963,0.07407407407407407,0
143,57605562,5759485.0,57600,2017.2,23,12.0,10.0,1.0,3.491304347826087,0.0,1.0,0.5217391304347826,0.43478260869565216,0.043478260869565216,0
144,57605562,5757893.0,57600,2017.2,23,12.0,10.0,1.0,3.491304347826087,0.0,1.0,0.5217391304347826,0.43478260869565216,0.043478260869565216,0
145,57605564,5759485.0,57600,2017.2,22,16.0,5.0,1.0,5.072727272727274,5.545454545454546,3.0,0.7272727272727273,0.2272727272727273,0.045454545454545456,0
146,57605565,5759485.0,57600,2017.2,19,13.0,2.0,4.0,4.973684210526316,3.8947368421052633,5.0,0.6842105263157895,0.10526315789473684,0.21052631578947367,0
147,57605566,5759485.0,57600,2017.2,22,13.0,8.0,1.0,4.6863636363636365,5.363636363636363,4.0,0.5909090909090909,0.3636363636363637,0.045454545454545456,0
148,57605567,5759485.0,57600,2017.2,24,14.0,7.0,3.0,4.216666666666667,1.6666666666666667,2.0,0.5833333333333334,0.2916666666666667,0.125,0
149,57605570,5759485.0,57600,2017.2,21,13.0,6.0,2.0,4.623809523809523,6.190476190476191,3.0,0.6190476190476191,0.2857142857142857,0.09523809523809523,0
150,57605572,5752273.0,57600,2017.2,14,9.0,5.0,0.0,4.9642857142857135,26.857142857142854,3.0,0.6428571428571429,0.35714285714285715,0.0,0
151,57605573,5752273.0,57600,2017.2,13,8.0,2.0,3.0,4.884615384615384,19.69230769230769,1.0,0.6153846153846154,0.15384615384615385,0.2307692307692308,0
152,57605574,5752273.0,57600,2017.2,14,5.0,8.0,1.0,3.4,34.285714285714285,1.0,0.35714285714285715,0.5714285714285714,0.07142857142857142,0
153,57605575,5752273.0,57600,2017.2,10,8.0,2.0,0.0,5.41,22.2,2.0,0.8,0.2,0.0,0
154,57605577,5752273.0,57600,2017.2,22,14.0,7.0,1.0,4.868181818181818,19.545454545454547,1.0,0.6363636363636364,0.3181818181818182,0.045454545454545456,0
155,57605579,5759485.0,57600,2017.2,7,1.0,4.0,2.0,2.228571428571428,12.571428571428573,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0
156,57605579,5753057.0,57600,2017.2,7,1.0,4.0,2.0,2.228571428571428,12.571428571428573,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0
157,57605582,5753057.0,57600,2017.2,9,4.0,5.0,0.0,3.866666666666666,0.0,1.0,0.4444444444444444,0.5555555555555556,0.0,0
158,57605582,5759485.0,57600,2017.2,9,4.0,5.0,0.0,3.866666666666666,0.0,1.0,0.4444444444444444,0.5555555555555556,0.0,0
159,57605583,5759485.0,57600,2017.2,20,10.0,9.0,1.0,3.93,5.7,0.0,0.5,0.45,0.05,0
160,57605583,5753057.0,57600,2017.2,20,10.0,9.0,1.0,3.93,5.7,0.0,0.5,0.45,0.05,0
161,57605584,5753057.0,57600,2017.2,21,14.0,6.0,1.0,4.852380952380953,6.761904761904763,1.0,0.6666666666666666,0.2857142857142857,0.047619047619047616,0
162,57605584,5759485.0,57600,2017.2,21,14.0,6.0,1.0,4.852380952380953,6.761904761904763,1.0,0.6666666666666666,0.2857142857142857,0.047619047619047616,0
163,57605585,5753057.0,57600,2017.2,23,11.0,11.0,1.0,4.269565217391303,9.391304347826088,1.0,0.4782608695652174,0.4782608695652174,0.043478260869565216,0
164,57605585,5759485.0,57600,2017.2,23,11.0,11.0,1.0,4.269565217391303,9.391304347826088,1.0,0.4782608695652174,0.4782608695652174,0.043478260869565216,0
165,57605587,5757943.0,57602,2017.2,105,88.0,12.0,5.0,5.751428571428571,4.276190476190476,3.0,0.8380952380952381,0.11428571428571427,0.047619047619047616,0
166,57605588,5757114.0,57602,2017.2,118,95.0,20.0,3.0,5.616101694915253,6.466101694915254,3.0,0.8050847457627118,0.1694915254237288,0.025423728813559324,0
167,57605589,5757114.0,57602,2017.2,114,93.0,14.0,7.0,5.866666666666665,4.7631578947368425,2.0,0.8157894736842105,0.12280701754385966,0.06140350877192983,0
168,57605590,5757943.0,57602,2017.2,96,74.0,20.0,2.0,5.215625,6.895833333333332,12.0,0.7708333333333334,0.20833333333333331,0.02083333333333333,0
169,57605591,5752962.0,57602,2017.2,22,6.0,14.0,2.0,2.8045454545454542,17.454545454545453,1.0,0.2727272727272727,0.6363636363636364,0.09090909090909093,0
170,57605591,5757114.0,57602,2017.2,22,6.0,14.0,2.0,2.8045454545454542,17.454545454545453,1.0,0.2727272727272727,0.6363636363636364,0.09090909090909093,0
171,57605592,5757114.0,57602,2017.2,104,69.0,25.0,10.0,5.13076923076923,6.336538461538463,5.0,0.6634615384615384,0.2403846153846154,0.09615384615384616,0
172,57605592,5752962.0,57602,2017.2,104,69.0,25.0,10.0,5.13076923076923,6.336538461538463,5.0,0.6634615384615384,0.2403846153846154,0.09615384615384616,0
173,57605595,5756751.0,57605,2017.2,110,94.0,12.0,4.0,6.0545454545454565,3.272727272727273,12.0,0.8545454545454545,0.10909090909090907,0.03636363636363636,0
174,57605596,5758632.0,57605,2017.2,127,92.0,28.0,7.0,5.65196850393701,5.5669291338582685,9.0,0.7244094488188977,0.2204724409448819,0.05511811023622047,0
175,57605598,5753009.0,57605,2017.2,126,73.0,45.0,8.0,4.619841269841269,7.984126984126984,27.0,0.5793650793650794,0.35714285714285715,0.06349206349206349,0
176,57605600,5758632.0,57605,2017.2,103,73.0,25.0,5.0,5.619417475728157,6.776699029126212,2.0,0.7087378640776699,0.2427184466019417,0.04854368932038835,0
177,57605602,5756751.0,57605,2017.2,46,26.0,17.0,3.0,4.178260869565217,8.391304347826088,6.0,0.5652173913043478,0.3695652173913043,0.06521739130434782,0
178,57605603,5753009.0,57605,2017.2,106,58.0,39.0,9.0,4.381132075471698,8.88679245283019,19.0,0.5471698113207547,0.3679245283018868,0.08490566037735849,0
179,57605604,5759498.0,57623,2017.2,111,83.0,17.0,11.0,5.60900900900901,1.8738738738738736,11.0,0.7477477477477478,0.15315315315315314,0.0990990990990991,0
180,57605605,5752961.0,57623,2017.2,78,48.0,21.0,9.0,4.619230769230772,4.794871794871796,4.0,0.6153846153846154,0.2692307692307692,0.1153846153846154,0
181,57605606,5759498.0,57623,2017.2,108,80.0,17.0,11.0,5.297222222222222,2.9074074074074074,17.0,0.7407407407407407,0.1574074074074074,0.10185185185185183,0
182,57605607,2298976.0,57623,2017.2,119,79.0,36.0,4.0,4.810084033613445,5.495798319327731,6.0,0.6638655462184874,0.3025210084033613,0.03361344537815126,0
183,57605608,5759498.0,57623,2017.2,107,71.0,26.0,10.0,5.1411214953271065,3.850467289719626,17.0,0.6635514018691588,0.2429906542056075,0.09345794392523364,0
184,57605610,5758715.0,57589,2017.2,137,86.0,38.0,13.0,4.802919708029198,4.37956204379562,6.0,0.6277372262773723,0.2773722627737226,0.0948905109489051,0
185,57605611,5755052.0,57589,2017.2,137,52.0,77.0,8.0,3.4072992700729925,12.72992700729927,14.0,0.3795620437956204,0.5620437956204379,0.0583941605839416,0
186,57605612,5755052.0,57589,2017.2,82,20.0,50.0,12.0,2.2804878048780486,20.26829268292683,6.0,0.24390243902439024,0.6097560975609756,0.14634146341463414,0
187,57605614,5757919.0,57589,2017.2,88,18.0,59.0,11.0,2.3965909090909085,0.0,3.0,0.20454545454545456,0.6704545454545454,0.125,0
188,57605615,5757919.0,57589,2017.2,103,16.0,73.0,14.0,2.211650485436893,0.0,5.0,0.1553398058252427,0.7087378640776699,0.13592233009708735,0
189,57605616,5753037.0,57588,2017.2,96,45.0,44.0,7.0,3.327083333333334,0.7916666666666666,7.0,0.46875,0.4583333333333333,0.07291666666666667,0
190,57605617,5753045.0,57588,2017.2,39,16.0,14.0,9.0,3.033333333333333,0.0,0.0,0.41025641025641024,0.35897435897435903,0.2307692307692308,0
191,57605618,5753037.0,57588,2017.2,100,34.0,54.0,12.0,2.8229999999999995,0.52,4.0,0.34,0.54,0.12,0
192,57605619,5752287.0,57588,2017.2,98,51.0,33.0,14.0,3.837755102040816,6.7857142857142865,2.0,0.5204081632653061,0.33673469387755106,0.14285714285714285,0
193,57605620,5752287.0,57588,2017.2,60,23.0,25.0,12.0,3.0983333333333336,13.266666666666667,0.0,0.38333333333333336,0.4166666666666667,0.2,0
194,57605622,5757550.0,57597,2017.2,27,26.0,1.0,0.0,7.392592592592592,6.37037037037037,0.0,0.9629629629629628,0.037037037037037035,0.0,0
195,57605623,5757550.0,57597,2017.2,29,24.0,5.0,0.0,6.686206896551725,8.793103448275861,1.0,0.8275862068965517,0.1724137931034483,0.0,0
196,57605624,5757550.0,57597,2017.2,23,11.0,9.0,3.0,4.191304347826088,14.695652173913045,1.0,0.4782608695652174,0.39130434782608703,0.13043478260869565,0
197,57605625,5757550.0,57597,2017.2,27,19.0,8.0,0.0,5.637037037037037,10.444444444444443,2.0,0.7037037037037037,0.2962962962962963,0.0,0
198,57605627,5753317.0,57597,2017.2,25,17.0,6.0,2.0,5.259999999999999,9.76,2.0,0.68,0.24,0.08,0
199,57605628,5753317.0,57597,2017.2,28,20.0,6.0,2.0,6.457142857142861,6.357142857142858,1.0,0.7142857142857143,0.21428571428571427,0.07142857142857142,0
200,57605629,5753317.0,57597,2017.2,24,15.0,9.0,0.0,5.991666666666666,3.0,1.0,0.625,0.375,0.0,0
201,57605629,5752264.0,57597,2017.2,24,15.0,9.0,0.0,5.991666666666666,3.0,1.0,0.625,0.375,0.0,0
202,57605630,5753317.0,57597,2017.2,21,14.0,3.0,4.0,5.819047619047619,4.095238095238095,2.0,0.6666666666666666,0.14285714285714285,0.19047619047619047,0
